region,age,density
Southern Europe,9.5005,0.0
Southern Europe,9.48551,0.0
Southern Europe,9.47053,0.0
Southern Europe,9.45554,0.0
Southern Europe,9.44056,0.0
Southern Europe,9.42557,0.0
Southern Europe,9.41059,0.0
Southern Europe,9.3956,0.0
Southern Europe,9.38062,0.0
Southern Europe,9.36563,0.0
Southern Europe,9.35065,0.0
Southern Europe,9.33566,0.0
Southern Europe,9.32068,0.0
Southern Europe,9.30569,0.0
Southern Europe,9.29071,0.0
Southern Europe,9.27572,0.0
Southern Europe,9.26074,0.0
Southern Europe,9.24575,0.0
Southern Europe,9.23077,0.0
Southern Europe,9.21578,0.0
Southern Europe,9.2008,0.0
Southern Europe,9.18581,0.0
Southern Europe,9.17083,0.0
Southern Europe,9.15584,0.0
Southern Europe,9.14086,0.0
Southern Europe,9.12587,0.0
Southern Europe,9.11089,0.0
Southern Europe,9.0959,0.0
Southern Europe,9.08092,0.0
Southern Europe,9.06593,0.0
Southern Europe,9.05095,0.0
Southern Europe,9.03596,0.0
Southern Europe,9.02098,0.0
Southern Europe,9.00599,0.0
Southern Europe,8.99101,0.0
Southern Europe,8.97602,3e-05
Southern Europe,8.96104,0.00051
Southern Europe,8.94605,0.00364
Southern Europe,8.93107,0.01338
Southern Europe,8.91608,0.0276
Southern Europe,8.9011,0.03734
Southern Europe,8.88611,0.04048
Southern Europe,8.87113,0.04095
Southern Europe,8.85614,0.04098
Southern Europe,8.84116,0.04098
Southern Europe,8.82617,0.04098
Southern Europe,8.81119,0.04098
Southern Europe,8.7962,0.04098
Southern Europe,8.78122,0.04098
Southern Europe,8.76623,0.04098
Southern Europe,8.75125,0.04098
Southern Europe,8.73626,0.04098
Southern Europe,8.72128,0.04098
Southern Europe,8.70629,0.04098
Southern Europe,8.69131,0.04098
Southern Europe,8.67632,0.04098
Southern Europe,8.66134,0.04098
Southern Europe,8.64635,0.04098
Southern Europe,8.63137,0.04098
Southern Europe,8.61638,0.04098
Southern Europe,8.6014,0.04098
Southern Europe,8.58641,0.04098
Southern Europe,8.57143,0.04098
Southern Europe,8.55644,0.04098
Southern Europe,8.54146,0.04098
Southern Europe,8.52647,0.04098
Southern Europe,8.51149,0.04099
Southern Europe,8.4965,0.04109
Southern Europe,8.48152,0.04171
Southern Europe,8.46653,0.04366
Southern Europe,8.45155,0.0465
Southern Europe,8.43656,0.04846
Southern Europe,8.42158,0.04918
Southern Europe,8.40659,0.0499
Southern Europe,8.39161,0.05186
Southern Europe,8.37662,0.0548
Southern Europe,8.36164,0.05738
Southern Europe,8.34665,0.05995
Southern Europe,8.33167,0.06289
Southern Europe,8.31668,0.06485
Southern Europe,8.3017,0.06547
Southern Europe,8.28671,0.06557
Southern Europe,8.27173,0.06557
Southern Europe,8.25674,0.06557
Southern Europe,8.24176,0.06557
Southern Europe,8.22677,0.06557
Southern Europe,8.21179,0.06557
Southern Europe,8.1968,0.06557
Southern Europe,8.18182,0.06557
Southern Europe,8.16683,0.06557
Southern Europe,8.15185,0.06558
Southern Europe,8.13686,0.06568
Southern Europe,8.12188,0.0663
Southern Europe,8.10689,0.06826
Southern Europe,8.09191,0.0712
Southern Europe,8.07692,0.07377
Southern Europe,8.06194,0.07635
Southern Europe,8.04695,0.07929
Southern Europe,8.03197,0.08134
Southern Europe,8.01698,0.08259
Southern Europe,8.002,0.08464
Southern Europe,7.98701,0.08749
Southern Europe,7.97203,0.08944
Southern Europe,7.95704,0.09016
Southern Europe,7.94206,0.09089
Southern Europe,7.92707,0.09294
Southern Europe,7.91209,0.09641
Southern Europe,7.8971,0.10031
Southern Europe,7.88212,0.10378
Southern Europe,7.86713,0.10583
Southern Europe,7.85215,0.10656
Southern Europe,7.83716,0.10728
Southern Europe,7.82218,0.10923
Southern Europe,7.80719,0.11208
Southern Europe,7.79221,0.11403
Southern Europe,7.77722,0.11465
Southern Europe,7.76224,0.11475
Southern Europe,7.74725,0.11476
Southern Europe,7.73227,0.11486
Southern Europe,7.71728,0.11548
Southern Europe,7.7023,0.11743
Southern Europe,7.68731,0.12027
Southern Europe,7.67233,0.12222
Southern Europe,7.65734,0.12285
Southern Europe,7.64236,0.12295
Southern Europe,7.62737,0.12305
Southern Europe,7.61239,0.12368
Southern Europe,7.5974,0.12563
Southern Europe,7.58242,0.12847
Southern Europe,7.56743,0.13042
Southern Europe,7.55245,0.13105
Southern Europe,7.53746,0.13114
Southern Europe,7.52248,0.13115
Southern Europe,7.50749,0.13115
Southern Europe,7.49251,0.13115
Southern Europe,7.47752,0.13115
Southern Europe,7.46254,0.13115
Southern Europe,7.44755,0.13115
Southern Europe,7.43257,0.13125
Southern Europe,7.41758,0.13188
Southern Europe,7.4026,0.13382
Southern Europe,7.38761,0.13667
Southern Europe,7.37263,0.13861
Southern Europe,7.35764,0.13914
Southern Europe,7.34266,0.13861
Southern Europe,7.32767,0.13667
Southern Europe,7.31269,0.13382
Southern Europe,7.2977,0.13188
Southern Europe,7.28272,0.13125
Southern Europe,7.26773,0.13115
Southern Europe,7.25275,0.13105
Southern Europe,7.23776,0.13042
Southern Europe,7.22278,0.12847
Southern Europe,7.20779,0.12563
Southern Europe,7.19281,0.12368
Southern Europe,7.17782,0.12305
Southern Europe,7.16284,0.12296
Southern Europe,7.14785,0.12295
Southern Europe,7.13287,0.12295
Southern Europe,7.11788,0.12294
Southern Europe,7.1029,0.12285
Southern Europe,7.08791,0.12222
Southern Europe,7.07293,0.12027
Southern Europe,7.05794,0.11743
Southern Europe,7.04296,0.11548
Southern Europe,7.02797,0.11486
Southern Europe,7.01299,0.11476
Southern Europe,6.998,0.11475
Southern Europe,6.98302,0.11475
Southern Europe,6.96803,0.11475
Southern Europe,6.95305,0.11475
Southern Europe,6.93806,0.11465
Southern Europe,6.92308,0.11403
Southern Europe,6.90809,0.11208
Southern Europe,6.89311,0.10923
Southern Europe,6.87812,0.10718
Southern Europe,6.86314,0.10593
Southern Europe,6.84815,0.10389
Southern Europe,6.83317,0.10104
Southern Europe,6.81818,0.09909
Southern Europe,6.8032,0.09846
Southern Europe,6.78821,0.09837
Southern Europe,6.77323,0.09835
Southern Europe,6.75824,0.09826
Southern Europe,6.74326,0.09763
Southern Europe,6.72827,0.09568
Southern Europe,6.71329,0.09284
Southern Europe,6.6983,0.09089
Southern Europe,6.68332,0.09027
Southern Europe,6.66833,0.09017
Southern Europe,6.65335,0.09016
Southern Europe,6.63836,0.09016
Southern Europe,6.62338,0.09016
Southern Europe,6.60839,0.09016
Southern Europe,6.59341,0.09016
Southern Europe,6.57842,0.09016
Southern Europe,6.56344,0.09016
Southern Europe,6.54845,0.09016
Southern Europe,6.53347,0.09006
Southern Europe,6.51848,0.08944
Southern Europe,6.5035,0.08749
Southern Europe,6.48851,0.08464
Southern Europe,6.47353,0.0827
Southern Europe,6.45854,0.08207
Southern Europe,6.44356,0.08197
Southern Europe,6.42857,0.08197
Southern Europe,6.41359,0.08197
Southern Europe,6.3986,0.08197
Southern Europe,6.38362,0.08197
Southern Europe,6.36863,0.08197
Southern Europe,6.35365,0.08207
Southern Europe,6.33866,0.0827
Southern Europe,6.32368,0.08464
Southern Europe,6.30869,0.08749
Southern Europe,6.29371,0.08944
Southern Europe,6.27872,0.09006
Southern Europe,6.26374,0.09016
Southern Europe,6.24875,0.09016
Southern Europe,6.23377,0.09016
Southern Europe,6.21878,0.09016
Southern Europe,6.2038,0.09016
Southern Europe,6.18881,0.09016
Southern Europe,6.17383,0.09016
Southern Europe,6.15884,0.09016
Southern Europe,6.14386,0.09016
Southern Europe,6.12887,0.09016
Southern Europe,6.11389,0.09016
Southern Europe,6.0989,0.09016
Southern Europe,6.08392,0.09016
Southern Europe,6.06893,0.09016
Southern Europe,6.05395,0.09016
Southern Europe,6.03896,0.09016
Southern Europe,6.02398,0.09017
Southern Europe,6.00899,0.09027
Southern Europe,5.99401,0.09089
Southern Europe,5.97902,0.09284
Southern Europe,5.96404,0.09568
Southern Europe,5.94905,0.09763
Southern Europe,5.93407,0.09826
Southern Europe,5.91908,0.09835
Southern Europe,5.9041,0.09836
Southern Europe,5.88911,0.09837
Southern Europe,5.87413,0.09846
Southern Europe,5.85914,0.09909
Southern Europe,5.84416,0.10104
Southern Europe,5.82917,0.10388
Southern Europe,5.81419,0.10583
Southern Europe,5.7992,0.10646
Southern Europe,5.78422,0.10665
Southern Europe,5.76923,0.10729
Southern Europe,5.75425,0.10923
Southern Europe,5.73926,0.11208
Southern Europe,5.72428,0.11403
Southern Europe,5.70929,0.11465
Southern Europe,5.69431,0.11475
Southern Europe,5.67932,0.11475
Southern Europe,5.66434,0.11475
Southern Europe,5.64935,0.11475
Southern Europe,5.63437,0.11476
Southern Europe,5.61938,0.11486
Southern Europe,5.6044,0.11548
Southern Europe,5.58941,0.11743
Southern Europe,5.57443,0.12027
Southern Europe,5.55944,0.12222
Southern Europe,5.54446,0.12285
Southern Europe,5.52947,0.12294
Southern Europe,5.51449,0.12296
Southern Europe,5.4995,0.12305
Southern Europe,5.48452,0.12368
Southern Europe,5.46953,0.12563
Southern Europe,5.45455,0.12848
Southern Europe,5.43956,0.13052
Southern Europe,5.42458,0.13177
Southern Europe,5.40959,0.13382
Southern Europe,5.39461,0.13667
Southern Europe,5.37962,0.13862
Southern Europe,5.36464,0.13924
Southern Europe,5.34965,0.13934
Southern Europe,5.33467,0.13934
Southern Europe,5.31968,0.13935
Southern Europe,5.3047,0.13945
Southern Europe,5.28971,0.14007
Southern Europe,5.27473,0.14202
Southern Europe,5.25974,0.14486
Southern Europe,5.24476,0.14681
Southern Europe,5.22977,0.14744
Southern Europe,5.21479,0.14753
Southern Europe,5.1998,0.14754
Southern Europe,5.18482,0.14754
Southern Europe,5.16983,0.14754
Southern Europe,5.15485,0.14754
Southern Europe,5.13986,0.14754
Southern Europe,5.12488,0.14754
Southern Europe,5.10989,0.14754
Southern Europe,5.09491,0.14754
Southern Europe,5.07992,0.14754
Southern Europe,5.06494,0.14754
Southern Europe,5.04995,0.14754
Southern Europe,5.03497,0.14754
Southern Europe,5.01998,0.14754
Southern Europe,5.005,0.14754
Southern Europe,4.99001,0.14754
Southern Europe,4.97502,0.14754
Southern Europe,4.96004,0.14754
Southern Europe,4.94505,0.14754
Southern Europe,4.93007,0.14754
Southern Europe,4.91508,0.14754
Southern Europe,4.9001,0.14754
Southern Europe,4.88511,0.14754
Southern Europe,4.87013,0.14754
Southern Europe,4.85514,0.14754
Southern Europe,4.84016,0.14754
Southern Europe,4.82517,0.14754
Southern Europe,4.81019,0.14754
Southern Europe,4.7952,0.14754
Southern Europe,4.78022,0.14754
Southern Europe,4.76523,0.14754
Southern Europe,4.75025,0.14754
Southern Europe,4.73526,0.14754
Southern Europe,4.72028,0.14754
Southern Europe,4.70529,0.14754
Southern Europe,4.69031,0.14754
Southern Europe,4.67532,0.14754
Southern Europe,4.66034,0.14754
Southern Europe,4.64535,0.14754
Southern Europe,4.63037,0.14754
Southern Europe,4.61538,0.14754
Southern Europe,4.6004,0.14754
Southern Europe,4.58541,0.14754
Southern Europe,4.57043,0.14754
Southern Europe,4.55544,0.14754
Southern Europe,4.54046,0.14754
Southern Europe,4.52547,0.14754
Southern Europe,4.51049,0.14754
Southern Europe,4.4955,0.14754
Southern Europe,4.48052,0.14754
Southern Europe,4.46553,0.14754
Southern Europe,4.45055,0.14754
Southern Europe,4.43556,0.14754
Southern Europe,4.42058,0.14754
Southern Europe,4.40559,0.14754
Southern Europe,4.39061,0.14754
Southern Europe,4.37562,0.14754
Southern Europe,4.36064,0.14754
Southern Europe,4.34565,0.14754
Southern Europe,4.33067,0.14754
Southern Europe,4.31568,0.14754
Southern Europe,4.3007,0.14754
Southern Europe,4.28571,0.14754
Southern Europe,4.27073,0.14753
Southern Europe,4.25574,0.14744
Southern Europe,4.24076,0.14681
Southern Europe,4.22577,0.14486
Southern Europe,4.21079,0.14202
Southern Europe,4.1958,0.14007
Southern Europe,4.18082,0.13945
Southern Europe,4.16583,0.13935
Southern Europe,4.15085,0.13934
Southern Europe,4.13586,0.13934
Southern Europe,4.12088,0.13934
Southern Europe,4.10589,0.13934
Southern Europe,4.09091,0.13934
Southern Europe,4.07592,0.13924
Southern Europe,4.06094,0.13862
Southern Europe,4.04595,0.13667
Southern Europe,4.03097,0.13382
Southern Europe,4.01598,0.13188
Southern Europe,4.001,0.13125
Southern Europe,3.98601,0.13115
Southern Europe,3.97103,0.13115
Southern Europe,3.95604,0.13115
Southern Europe,3.94106,0.13115
Southern Europe,3.92607,0.13115
Southern Europe,3.91109,0.13115
Southern Europe,3.8961,0.13115
Southern Europe,3.88112,0.13115
Southern Europe,3.86613,0.13115
Southern Europe,3.85115,0.13115
Southern Europe,3.83616,0.13115
Southern Europe,3.82118,0.13115
Southern Europe,3.80619,0.13115
Southern Europe,3.79121,0.13115
Southern Europe,3.77622,0.13115
Southern Europe,3.76124,0.13114
Southern Europe,3.74625,0.13105
Southern Europe,3.73127,0.13042
Southern Europe,3.71628,0.12847
Southern Europe,3.7013,0.12563
Southern Europe,3.68631,0.12368
Southern Europe,3.67133,0.12305
Southern Europe,3.65634,0.12296
Southern Europe,3.64136,0.12294
Southern Europe,3.62637,0.12285
Southern Europe,3.61139,0.12222
Southern Europe,3.5964,0.12027
Southern Europe,3.58142,0.11743
Southern Europe,3.56643,0.11548
Southern Europe,3.55145,0.11486
Southern Europe,3.53646,0.11476
Southern Europe,3.52148,0.11475
Southern Europe,3.50649,0.11475
Southern Europe,3.49151,0.11475
Southern Europe,3.47652,0.11475
Southern Europe,3.46154,0.11475
Southern Europe,3.44655,0.11475
Southern Europe,3.43157,0.11475
Southern Europe,3.41658,0.11475
Southern Europe,3.4016,0.11475
Southern Europe,3.38661,0.11475
Southern Europe,3.37163,0.11475
Southern Europe,3.35664,0.11475
Southern Europe,3.34166,0.11475
Southern Europe,3.32667,0.11475
Southern Europe,3.31169,0.11475
Southern Europe,3.2967,0.11475
Southern Europe,3.28172,0.11475
Southern Europe,3.26673,0.11465
Southern Europe,3.25175,0.11403
Southern Europe,3.23676,0.11208
Southern Europe,3.22178,0.10923
Southern Europe,3.20679,0.10729
Southern Europe,3.19181,0.10666
Southern Europe,3.17682,0.10656
Southern Europe,3.16184,0.10656
Southern Europe,3.14685,0.10656
Southern Europe,3.13187,0.10656
Southern Europe,3.11688,0.10656
Southern Europe,3.1019,0.10656
Southern Europe,3.08691,0.10656
Southern Europe,3.07193,0.10656
Southern Europe,3.05694,0.10656
Southern Europe,3.04196,0.10656
Southern Europe,3.02697,0.10656
Southern Europe,3.01199,0.10656
Southern Europe,2.997,0.10656
Southern Europe,2.98202,0.10656
Southern Europe,2.96703,0.10656
Southern Europe,2.95205,0.10656
Southern Europe,2.93706,0.10656
Southern Europe,2.92208,0.10656
Southern Europe,2.90709,0.10656
Southern Europe,2.89211,0.10656
Southern Europe,2.87712,0.10656
Southern Europe,2.86214,0.10656
Southern Europe,2.84715,0.10656
Southern Europe,2.83217,0.10656
Southern Europe,2.81718,0.10656
Southern Europe,2.8022,0.10656
Southern Europe,2.78721,0.10656
Southern Europe,2.77223,0.10656
Southern Europe,2.75724,0.10656
Southern Europe,2.74226,0.10656
Southern Europe,2.72727,0.10656
Southern Europe,2.71229,0.10656
Southern Europe,2.6973,0.10656
Southern Europe,2.68232,0.10666
Southern Europe,2.66733,0.10729
Southern Europe,2.65235,0.10923
Southern Europe,2.63736,0.11208
Southern Europe,2.62238,0.11403
Southern Europe,2.60739,0.11465
Southern Europe,2.59241,0.11475
Southern Europe,2.57742,0.11475
Southern Europe,2.56244,0.11475
Southern Europe,2.54745,0.11475
Southern Europe,2.53247,0.11475
Southern Europe,2.51748,0.11476
Southern Europe,2.5025,0.11486
Southern Europe,2.48751,0.11548
Southern Europe,2.47253,0.11743
Southern Europe,2.45754,0.12027
Southern Europe,2.44256,0.12222
Southern Europe,2.42757,0.12285
Southern Europe,2.41259,0.12294
Southern Europe,2.3976,0.12296
Southern Europe,2.38262,0.12305
Southern Europe,2.36763,0.12368
Southern Europe,2.35265,0.12563
Southern Europe,2.33766,0.12848
Southern Europe,2.32268,0.13052
Southern Europe,2.30769,0.13177
Southern Europe,2.29271,0.13382
Southern Europe,2.27772,0.13667
Southern Europe,2.26274,0.13872
Southern Europe,2.24775,0.13997
Southern Europe,2.23277,0.14201
Southern Europe,2.21778,0.14487
Southern Europe,2.2028,0.14691
Southern Europe,2.18781,0.14817
Southern Europe,2.17283,0.15021
Southern Europe,2.15784,0.15307
Southern Europe,2.14286,0.15511
Southern Europe,2.12787,0.15636
Southern Europe,2.11289,0.15841
Southern Europe,2.0979,0.16136
Southern Europe,2.08292,0.16393
Southern Europe,2.06793,0.16651
Southern Europe,2.05295,0.16945
Southern Europe,2.03796,0.1715
Southern Europe,2.02298,0.17276
Southern Europe,2.00799,0.1748
Southern Europe,1.99301,0.17766
Southern Europe,1.97802,0.1797
Southern Europe,1.96304,0.18095
Southern Europe,1.94805,0.183
Southern Europe,1.93307,0.18585
Southern Europe,1.91808,0.1879
Southern Europe,1.9031,0.18915
Southern Europe,1.88811,0.19119
Southern Europe,1.87313,0.19404
Southern Europe,1.85814,0.196
Southern Europe,1.84316,0.19672
Southern Europe,1.82817,0.19745
Southern Europe,1.81319,0.1995
Southern Europe,1.7982,0.20297
Southern Europe,1.78322,0.20687
Southern Europe,1.76823,0.21044
Southern Europe,1.75325,0.21311
Southern Europe,1.73826,0.21569
Southern Europe,1.72328,0.21863
Southern Europe,1.70829,0.22058
Southern Europe,1.69331,0.22121
Southern Europe,1.67832,0.22131
Southern Europe,1.66334,0.22141
Southern Europe,1.64835,0.22204
Southern Europe,1.63337,0.22399
Southern Europe,1.61838,0.22683
Southern Europe,1.6034,0.22878
Southern Europe,1.58841,0.22941
Southern Europe,1.57343,0.2296
Southern Europe,1.55844,0.23024
Southern Europe,1.54346,0.23218
Southern Europe,1.52847,0.23503
Southern Europe,1.51349,0.23698
Southern Europe,1.4985,0.2376
Southern Europe,1.48352,0.2377
Southern Europe,1.46853,0.2377
Southern Europe,1.45355,0.23771
Southern Europe,1.43856,0.23771
Southern Europe,1.42358,0.23781
Southern Europe,1.40859,0.23843
Southern Europe,1.39361,0.24038
Southern Europe,1.37862,0.24323
Southern Europe,1.36364,0.24517
Southern Europe,1.34865,0.2458
Southern Europe,1.33367,0.24589
Southern Europe,1.31868,0.2459
Southern Europe,1.3037,0.2459
Southern Europe,1.28871,0.2459
Southern Europe,1.27373,0.2459
Southern Europe,1.25874,0.2459
Southern Europe,1.24376,0.2459
Southern Europe,1.22877,0.2459
Southern Europe,1.21379,0.2459
Southern Europe,1.1988,0.2459
Southern Europe,1.18382,0.2459
Southern Europe,1.16883,0.2459
Southern Europe,1.15385,0.2459
Southern Europe,1.13886,0.2459
Southern Europe,1.12388,0.2459
Southern Europe,1.10889,0.2459
Southern Europe,1.09391,0.2459
Southern Europe,1.07892,0.2459
Southern Europe,1.06394,0.2459
Southern Europe,1.04895,0.2459
Southern Europe,1.03397,0.2459
Southern Europe,1.01898,0.24589
Southern Europe,1.004,0.2458
Southern Europe,0.98901,0.24517
Southern Europe,0.97403,0.24323
Southern Europe,0.95904,0.24038
Southern Europe,0.94406,0.23844
Southern Europe,0.92907,0.23791
Southern Europe,0.91409,0.23844
Southern Europe,0.8991,0.24038
Southern Europe,0.88412,0.24323
Southern Europe,0.86913,0.24517
Southern Europe,0.85415,0.2458
Southern Europe,0.83916,0.24589
Southern Europe,0.82418,0.2458
Southern Europe,0.80919,0.24517
Southern Europe,0.79421,0.24323
Southern Europe,0.77922,0.24038
Southern Europe,0.76424,0.23843
Southern Europe,0.74925,0.2377
Southern Europe,0.73427,0.23698
Southern Europe,0.71928,0.23502
Southern Europe,0.7043,0.23208
Southern Europe,0.68931,0.22951
Southern Europe,0.67433,0.22693
Southern Europe,0.65934,0.22399
Southern Europe,0.64436,0.22203
Southern Europe,0.62937,0.22131
Southern Europe,0.61439,0.22059
Southern Europe,0.5994,0.21863
Southern Europe,0.58442,0.21569
Southern Europe,0.56943,0.21311
Southern Europe,0.55445,0.21054
Southern Europe,0.53946,0.2076
Southern Europe,0.52448,0.20564
Southern Europe,0.50949,0.20492
Southern Europe,0.49451,0.2042
Southern Europe,0.47952,0.20224
Southern Europe,0.46454,0.19939
Southern Europe,0.44955,0.19735
Southern Europe,0.43457,0.19609
Southern Europe,0.41958,0.19395
Southern Europe,0.4046,0.19047
Southern Europe,0.38961,0.18647
Southern Europe,0.37463,0.18238
Southern Europe,0.35964,0.17839
Southern Europe,0.34466,0.1749
Southern Europe,0.32967,0.17275
Southern Europe,0.31469,0.17127
Southern Europe,0.2997,0.1668
Southern Europe,0.28472,0.1501
Southern Europe,0.26973,0.10829
Southern Europe,0.25475,0.05169
Southern Europe,0.23976,0.01395
Southern Europe,0.22478,0.00194
Southern Europe,0.20979,0.00013
Southern Europe,0.19481,0.0
Southern Europe,0.17982,0.0
Southern Europe,0.16484,0.0
Southern Europe,0.14985,0.0
Southern Europe,0.13487,0.0
Southern Europe,0.11988,0.0
Southern Europe,0.1049,0.0
Southern Europe,0.08991,0.0
Southern Europe,0.07493,0.0
Southern Europe,0.05994,0.0
Southern Europe,0.04496,0.0
Southern Europe,0.02997,0.0
Southern Europe,0.01499,0.0
Southern Europe,0.0,0.0
Northern Europe,15.0,0.0
Northern Europe,14.98501,0.0
Northern Europe,14.97003,0.0
Northern Europe,14.95504,0.0
Northern Europe,14.94006,0.0
Northern Europe,14.92507,0.0
Northern Europe,14.91009,0.0
Northern Europe,14.8951,0.0
Northern Europe,14.88012,0.0
Northern Europe,14.86513,0.0
Northern Europe,14.85015,0.0
Northern Europe,14.83516,0.0
Northern Europe,14.82018,0.0
Northern Europe,14.80519,0.0
Northern Europe,14.79021,0.0
Northern Europe,14.77522,0.0
Northern Europe,14.76024,0.0
Northern Europe,14.74525,0.0
Northern Europe,14.73027,0.0
Northern Europe,14.71528,0.0
Northern Europe,14.7003,0.0
Northern Europe,14.68531,0.0
Northern Europe,14.67033,0.0
Northern Europe,14.65534,0.0
Northern Europe,14.64036,0.0
Northern Europe,14.62537,0.0
Northern Europe,14.61039,0.0
Northern Europe,14.5954,0.0
Northern Europe,14.58042,0.0
Northern Europe,14.56543,0.0
Northern Europe,14.55045,0.0
Northern Europe,14.53546,0.0
Northern Europe,14.52048,0.0
Northern Europe,14.50549,0.0
Northern Europe,14.49051,0.0
Northern Europe,14.47552,0.0
Northern Europe,14.46054,0.0
Northern Europe,14.44555,0.0
Northern Europe,14.43057,0.0
Northern Europe,14.41558,0.0
Northern Europe,14.4006,0.0
Northern Europe,14.38561,0.0
Northern Europe,14.37063,0.0
Northern Europe,14.35564,0.0
Northern Europe,14.34066,0.0
Northern Europe,14.32567,0.0
Northern Europe,14.31069,0.0
Northern Europe,14.2957,0.0
Northern Europe,14.28072,0.0
Northern Europe,14.26573,0.0
Northern Europe,14.25075,0.0
Northern Europe,14.23576,0.0
Northern Europe,14.22078,0.0
Northern Europe,14.20579,0.0
Northern Europe,14.19081,0.0
Northern Europe,14.17582,0.0
Northern Europe,14.16084,0.0
Northern Europe,14.14585,0.0
Northern Europe,14.13087,0.0
Northern Europe,14.11588,0.0
Northern Europe,14.1009,0.0
Northern Europe,14.08591,0.0
Northern Europe,14.07093,0.0
Northern Europe,14.05594,0.0
Northern Europe,14.04096,0.0
Northern Europe,14.02597,0.0
Northern Europe,14.01099,0.0
Northern Europe,13.996,0.0
Northern Europe,13.98102,0.0
Northern Europe,13.96603,0.0
Northern Europe,13.95105,0.0
Northern Europe,13.93606,0.0
Northern Europe,13.92108,0.0
Northern Europe,13.90609,0.0
Northern Europe,13.89111,0.0
Northern Europe,13.87612,0.0
Northern Europe,13.86114,0.0
Northern Europe,13.84615,0.0
Northern Europe,13.83117,0.0
Northern Europe,13.81618,0.0
Northern Europe,13.8012,0.0
Northern Europe,13.78621,0.0
Northern Europe,13.77123,0.0
Northern Europe,13.75624,0.0
Northern Europe,13.74126,0.0
Northern Europe,13.72627,0.0
Northern Europe,13.71129,0.0
Northern Europe,13.6963,0.0
Northern Europe,13.68132,0.0
Northern Europe,13.66633,0.0
Northern Europe,13.65135,0.0
Northern Europe,13.63636,0.0
Northern Europe,13.62138,0.0
Northern Europe,13.60639,0.0
Northern Europe,13.59141,0.0
Northern Europe,13.57642,0.0
Northern Europe,13.56144,0.0
Northern Europe,13.54645,0.0
Northern Europe,13.53147,0.0
Northern Europe,13.51648,0.0
Northern Europe,13.5015,0.0
Northern Europe,13.48651,0.0
Northern Europe,13.47153,0.0
Northern Europe,13.45654,0.0
Northern Europe,13.44156,0.0
Northern Europe,13.42657,0.0
Northern Europe,13.41159,0.0
Northern Europe,13.3966,0.0
Northern Europe,13.38162,0.0
Northern Europe,13.36663,0.0
Northern Europe,13.35165,0.0
Northern Europe,13.33666,0.0
Northern Europe,13.32168,0.0
Northern Europe,13.30669,0.0
Northern Europe,13.29171,0.0
Northern Europe,13.27672,0.0
Northern Europe,13.26174,0.0
Northern Europe,13.24675,0.0
Northern Europe,13.23177,0.0
Northern Europe,13.21678,0.0
Northern Europe,13.2018,0.0
Northern Europe,13.18681,0.0
Northern Europe,13.17183,0.0
Northern Europe,13.15684,0.0
Northern Europe,13.14186,0.0
Northern Europe,13.12687,0.0
Northern Europe,13.11189,0.0
Northern Europe,13.0969,0.0
Northern Europe,13.08192,0.0
Northern Europe,13.06693,0.0
Northern Europe,13.05195,0.0
Northern Europe,13.03696,0.0
Northern Europe,13.02198,0.0
Northern Europe,13.00699,0.0
Northern Europe,12.99201,0.0
Northern Europe,12.97702,0.0
Northern Europe,12.96204,0.0
Northern Europe,12.94705,0.0
Northern Europe,12.93207,0.0
Northern Europe,12.91708,0.0
Northern Europe,12.9021,0.0
Northern Europe,12.88711,0.0
Northern Europe,12.87213,0.0
Northern Europe,12.85714,0.0
Northern Europe,12.84216,0.0
Northern Europe,12.82717,0.0
Northern Europe,12.81219,0.0
Northern Europe,12.7972,0.0
Northern Europe,12.78222,0.0
Northern Europe,12.76723,0.0
Northern Europe,12.75225,0.0
Northern Europe,12.73726,0.0
Northern Europe,12.72228,0.0
Northern Europe,12.70729,0.0
Northern Europe,12.69231,0.0
Northern Europe,12.67732,0.0
Northern Europe,12.66234,0.0
Northern Europe,12.64735,0.0
Northern Europe,12.63237,0.0
Northern Europe,12.61738,0.0
Northern Europe,12.6024,0.0
Northern Europe,12.58741,0.0
Northern Europe,12.57243,0.0
Northern Europe,12.55744,0.0
Northern Europe,12.54246,0.0
Northern Europe,12.52747,0.0
Northern Europe,12.51249,0.0
Northern Europe,12.4975,0.0
Northern Europe,12.48252,0.0
Northern Europe,12.46753,0.0
Northern Europe,12.45255,0.0
Northern Europe,12.43756,0.0
Northern Europe,12.42258,0.0
Northern Europe,12.40759,0.0
Northern Europe,12.39261,0.0
Northern Europe,12.37762,0.0
Northern Europe,12.36264,0.0
Northern Europe,12.34765,0.0
Northern Europe,12.33267,0.0
Northern Europe,12.31768,0.0
Northern Europe,12.3027,0.0
Northern Europe,12.28771,0.0
Northern Europe,12.27273,0.0
Northern Europe,12.25774,0.0
Northern Europe,12.24276,0.0
Northern Europe,12.22777,0.0
Northern Europe,12.21279,0.0
Northern Europe,12.1978,0.0
Northern Europe,12.18282,0.0
Northern Europe,12.16783,0.0
Northern Europe,12.15285,0.0
Northern Europe,12.13786,0.0
Northern Europe,12.12288,0.0
Northern Europe,12.10789,0.0
Northern Europe,12.09291,0.0
Northern Europe,12.07792,0.0
Northern Europe,12.06294,0.0
Northern Europe,12.04795,0.0
Northern Europe,12.03297,0.0
Northern Europe,12.01798,0.0
Northern Europe,12.003,0.0
Northern Europe,11.98801,0.0
Northern Europe,11.97303,0.0
